V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
34.56849,25.836239,19.440712,16.491394,18.320526,38.206562,72.286644,103.08415,118.63841,107.85911,108.58171,115.76433,134.79584,143.05614,131.64491,139.53241,157.15047,182.25107,160.33711,124.24068,104.943924,106.82941,84.92699,57.205643,33.27287,22.089108,14.103363,18.722488,22.320919,28.958565,65.408295,103.31068,105.39925,104.65819,103.92554,110.777145,120.425735,130.66826,141.95721,155.86098,160.15408,186.02716,162.878,122.25098,104.55248,91.616455,74.42261,43.709393
29.994694,26.295128,17.847374,16.689438,26.681755,40.63367,87.723175,151.85622,173.21104,154.35072,131.21661,105.76062,105.79772,107.847885,130.37656,159.19022,189.96304,185.10742,137.17032,94.47967,66.53039,54.011627,45.4075,32.927822,29.501137,24.040428,19.937424,16.898499,32.637726,30.111423,80.41037,126.36116,146.4682,139.35722,117.54831,105.49328,106.46405,105.62393,128.309,152.13104,183.08524,159.50735,123.64175,74.74096,60.510757,48.283993,45.940712,31.280495
30.97342,22.710281,22.271423,21.699677,24.65744,119.28395,325.3163,492.7769,447.18842,260.33682,147.49011,149.17868,142.85493,164.43932,185.54254,188.2041,196.43951,186.38005,141.46262,112.701126,80.52365,60.33235,46.380905,26.44197,28.669754,23.35933,50.321198,46.193283,57.89604,169.3615,490.7013,659.6183,571.65967,343.72772,201.77094,183.27663,230.7786,211.20052,227.78964,249.65787,261.60907,221.82779,194.5265,119.293625,92.31921,61.22827,59.834793,36.049515
476.41205,333.59106,233.66785,165.58563,124.88876,45.14102,132.1044,276.75192,288.48648,285.89417,322.07263,437.18015,450.83713,472.52118,481.91187,481.6012,494.57593,488.42206,393.88538,288.65085,236.01569,263.36935,386.5706,424.136,323.53577,198.71106,195.22949,154.79976,115.67967,91.20882,288.71866,398.3199,412.75262,324.77496,335.5387,409.59286,482.65924,439.39334,469.1062,528.9023,547.7147,520.8936,450.10727,283.83133,207.63194,222.04408,308.3283,263.80728
20.171522,14.93586,12.188648,10.874142,14.772274,12.759254,30.360159,55.27793,53.0857,45.3947,44.499275,47.78694,48.16335,51.052456,52.774963,68.57533,72.914986,65.55278,46.41611,34.970078,32.775005,28.200651,24.788973,19.183426,20.174154,17.150108,15.836252,15.666571,16.1848,21.949856,51.305264,80.07921,64.59989,50.74064,42.86621,47.222843,51.295303,46.91672,67.32233,88.597534,97.54236,83.80409,63.510727,38.37673,29.280188,26.086199,24.918064,18.349316
25.32578,22.257423,20.986776,22.042427,24.642159,27.901867,36.49192,54.052372,70.259605,76.69346,71.63253,67.335075,74.19283,76.27756,75.66896,83.11436,83.224724,73.42457,64.56839,54.20886,44.892097,39.668358,35.28798,31.711521,27.137564,20.326525,19.675575,20.13211,23.002682,20.402475,33.30732,49.98114,65.853584,81.709946,80.14532,75.88972,84.44804,80.82643,84.476616,88.37843,90.65398,77.630684,66.48572,56.273167,49.787334,42.115532,37.7209,29.131165
24.320175,17.61036,10.177063,8.00338,17.49244,19.674896,35.762863,55.130486,77.559525,73.83644,82.258934,97.06588,95.957344,97.527756,106.13109,116.31999,132.84361,118.86331,93.01245,77.52367,68.17947,48.646286,40.474308,29.880108,29.08136,20.089619,11.734871,18.405876,16.28096,15.168747,46.051655,86.74568,105.79154,105.74475,92.0135,101.94215,109.00523,96.44054,114.96661,142.61237,174.71703,165.16748,138.22874,89.487045,67.45915,52.333443,40.37397,30.822353
67.2516,61.279068,44.751892,28.9449,58.522446,37.029495,78.12927,141.64278,152.2479,122.99046,106.810974,122.28053,122.68135,148.48938,153.59067,220.96155,350.4706,359.13873,353.34265,298.4223,215.27866,160.41028,128.8259,99.198,103.600876,60.41989,57.463165,63.876343,52.09944,51.283646,165.9295,258.68207,288.53992,232.31139,201.63278,220.00102,249.55551,236.34404,298.72772,390.66092,528.7844,564.25415,557.0086,382.5751,266.646,209.72757,162.86246,122.84607
33.413494,24.18866,20.280739,19.965387,17.647125,16.617243,17.497833,18.376024,21.386787,24.234653,32.96647,39.074688,57.0024,75.35827,88.83676,98.9565,111.84096,110.67149,95.70532,84.452,84.037025,65.51439,51.777996,40.89869,28.476383,24.21804,21.730272,18.93058,20.788984,15.808731,19.646307,23.81083,24.729925,29.854511,34.4286,39.24004,52.686623,77.30268,87.35434,97.36284,100.33195,96.46503,82.72655,75.168175,66.27191,49.37792,39.942028,31.936165
34.743523,31.435135,27.279373,29.412483,39.996765,69.39588,139.46063,240.91656,290.9879,265.4173,227.39532,202.7349,200.2976,210.08434,220.28302,235.23138,255.3801,268.2468,207.71931,137.33464,92.05602,87.13659,76.56253,53.38935,43.68451,33.09942,30.793983,33.91439,47.003426,65.39695,154.57285,248.7605,287.74023,281.51935,237.14514,205.6386,202.85593,200.18256,216.51685,230.72931,253.44519,246.98135,199.7219,109.573135,86.24307,80.12151,78.22681,57.362694
18.25888,14.947601,17.982292,15.155746,28.450531,82.75675,186.30408,253.3226,197.9831,132.99034,112.32754,109.19483,108.47178,110.746376,136.87949,167.70718,180.93288,177.45898,130.91078,91.89518,61.417656,39.916084,31.785065,27.039276,19.897491,20.382446,23.746857,24.509071,34.795906,92.61694,209.54147,283.872,203.5615,125.288605,99.082375,105.41819,112.71108,111.88496,132.66191,170.0737,191.37668,174.04713,133.71199,77.49324,49.18542,33.749435,36.57086,17.239983
19.444109,18.244165,15.80521,18.602436,15.195667,16.247736,17.368511,20.185125,22.849882,30.202742,41.440567,54.487648,64.62125,69.673454,79.84369,86.832214,80.87564,84.35629,76.806305,57.192158,40.352585,31.892826,30.718662,23.058859,18.076725,18.27959,17.271515,15.483423,13.6485405,12.552639,16.63773,22.768522,26.371721,30.370884,41.9867,50.281757,63.897896,68.21484,79.99216,85.163666,78.11371,77.26253,72.55093,57.257996,37.328285,32.64015,30.430267,27.046043
22.116232,18.125227,15.845905,17.48852,18.78797,16.15866,20.298277,29.831823,40.048958,41.166874,44.633453,48.433548,54.875343,58.463985,65.278656,68.257645,70.21965,72.86289,70.26321,57.991188,44.15385,36.96246,29.64267,24.49516,17.723848,16.081652,16.00637,17.871456,18.347141,14.009209,26.375635,37.559513,43.434826,44.995132,44.112953,47.643257,53.391396,56.242332,62.78981,65.85472,72.379425,68.80476,64.48041,47.475235,38.50431,32.966446,27.64711,18.550085
52.466736,36.003567,32.093273,26.958431,31.831097,42.91116,70.258156,109.125824,132.43675,124.682434,117.58447,115.83116,113.60142,112.36244,125.60301,133.25522,155.18442,154.23819,132.85541,98.01042,79.61961,63.411865,72.66484,58.452984,44.220997,33.181763,25.582352,25.971111,35.735878,36.276157,70.27423,110.84878,130.39722,131.67946,116.00332,111.0484,114.4847,114.27248,128.35841,141.50427,154.87613,159.57135,135.59628,94.83778,72.89742,53.17986,59.492973,47.76929
78.19347,45.34108,37.560112,29.330063,29.043571,65.42317,123.15221,176.34306,192.55191,181.56792,180.02759,170.20244,173.7912,177.30254,186.86542,214.12656,263.90375,257.27246,196.09593,132.01607,119.262405,114.11928,132.5623,101.60224,75.78311,53.43506,29.719727,30.391167,34.516388,56.7174,128.37775,183.98453,191.63507,191.08638,179.242,174.54446,172.7737,178.4326,188.09732,222.64464,263.08923,254.06287,199.63034,125.951675,109.1266,95.51802,118.047646,91.8031
18.786278,11.2860565,12.685719,14.062828,18.686832,23.579865,49.656563,85.60219,85.44488,66.63716,65.43339,69.91521,71.667725,84.849884,83.99742,79.85759,90.81183,95.73816,78.44365,63.33671,47.433666,31.781315,26.558338,22.513676,22.701023,15.198574,16.733742,20.109016,22.584293,41.36476,91.39847,126.65593,108.2644,79.57303,64.77642,66.2959,70.9133,78.74106,77.15442,89.626335,99.327576,107.760735,95.32553,60.5254,43.82406,30.8829,29.797237,23.966614
16.716171,16.114065,16.916431,16.837196,15.48283,23.633263,32.142815,36.910725,33.937294,36.64382,43.04447,44.246128,41.48925,36.5657,33.57496,32.36149,39.263855,36.47906,28.397821,18.744453,20.059029,20.62313,21.206682,19.847672,21.29189,18.456776,15.49235,18.323345,21.048075,21.880213,28.575714,33.966988,35.57108,43.113,55.057007,58.468285,50.994564,41.708183,36.001083,36.25856,43.782207,43.444767,35.981705,24.18536,25.023611,21.051178,24.162619,21.639713
21.688803,19.591537,24.190351,29.726473,32.639786,29.111584,30.420115,38.071083,47.087437,59.61849,83.21542,94.52175,95.5793,94.73303,93.18115,92.48284,93.526276,91.962555,93.510666,84.19083,70.43634,49.678963,30.744774,25.691916,21.668846,20.561275,23.265724,32.25814,31.782642,25.998419,29.085848,41.028236,46.389317,59.927998,71.26567,83.69978,80.64984,82.84773,84.75018,87.43312,91.1741,89.124954,85.8313,77.79915,60.631794,42.905907,30.942226,20.719841
13.933365,13.3560295,10.682465,12.343758,17.86095,18.520866,27.903255,45.43403,65.12445,65.49396,64.64629,63.3688,67.92284,77.90956,83.775826,86.75037,87.94066,84.3566,76.594574,65.80846,48.45436,42.550182,29.399776,22.887081,20.517311,16.081673,14.5385475,18.0988,16.168411,17.66196,31.15461,51.84164,71.57649,73.49207,64.443016,61.79219,68.73251,76.24442,85.066086,90.70778,94.11746,92.0111,81.79034,60.343513,47.399445,38.890972,30.888561,23.785954
32.513107,23.515564,18.8428,13.698372,21.593754,40.533726,70.1666,91.81058,85.5182,61.344814,73.850555,81.36718,74.78597,76.32957,98.33338,130.32336,168.49438,173.46669,115.0748,79.16744,54.120003,47.398994,42.43344,38.25705,32.699497,23.959621,20.918903,19.70391,24.126656,33.225822,78.16629,103.05267,87.26552,67.10003,64.70155,73.3017,72.67878,75.84043,89.65718,126.23599,177.58328,184.2622,136.56104,79.52354,55.645294,39.91349,33.149796,19.946995
25.32564,24.00998,21.922258,19.232714,21.976852,25.118107,26.23563,39.668167,50.54409,57.65246,59.037796,52.055157,49.677532,50.271667,55.025436,59.251755,64.21161,62.056244,57.19682,49.046757,45.113365,36.320747,29.76332,26.26445,25.79113,23.253008,21.073452,20.339972,21.431225,19.328419,25.540585,34.588528,42.8006,58.87265,64.454994,58.87384,50.768967,51.73572,55.446663,58.53015,65.563705,66.11445,60.93988,49.465046,43.539345,37.67945,31.858423,24.386024
24.25425,18.468971,19.570717,13.776451,20.381516,34.67279,84.64698,174.96411,185.88837,119.56194,96.059296,103.5273,122.49372,141.11206,155.0664,169.28525,206.33177,217.05588,167.81879,118.715965,93.07786,79.47661,55.668064,37.65686,24.783585,20.564087,20.837654,21.690193,24.195648,28.916878,102.60904,184.99649,188.87274,130.45227,89.36389,112.81722,133.3185,143.48245,150.79013,170.62743,214.29358,223.90474,186.79218,117.01722,91.86182,64.95985,48.584698,26.671799
12.906372,11.770199,9.800133,9.641193,16.421917,19.423573,32.53076,51.70769,53.148247,44.369396,35.087326,33.778656,33.516846,39.208805,47.338554,62.8079,83.9688,80.64417,56.9924,41.147617,32.002983,30.168531,23.878403,20.028679,17.80748,9.362194,14.097115,14.824657,16.032406,16.618267,47.89307,69.30022,70.44549,56.134903,48.24188,44.984386,49.796764,49.887703,72.239136,95.16914,124.490486,120.86392,98.2113,55.474392,40.189903,31.733994,22.471497,15.916168
18.634527,17.168423,17.30342,14.617604,15.800528,24.212093,38.963547,54.23706,43.775906,31.489693,25.819105,29.97259,30.868647,30.345882,31.977339,31.860786,36.62627,38.353756,30.945406,25.632725,19.982937,21.89808,25.301992,23.535927,19.359222,15.029516,17.329552,16.81717,15.162485,25.95719,46.166687,56.58867,44.653133,29.43504,26.415455,27.892502,31.38867,29.898647,29.233887,32.985443,35.749004,38.9546,33.284683,25.495888,20.499767,23.30988,25.847366,24.742998
21.42759,15.003265,17.23368,11.238007,10.081383,66.11764,157.3891,218.55223,204.90845,112.87206,69.41223,65.36475,54.93076,61.223537,74.573395,67.91147,71.3515,77.01472,60.379585,43.403553,30.965553,30.025421,27.704426,20.932999,17.017677,14.743111,23.733551,20.537704,30.941555,85.16189,215.24814,279.83218,240.85487,140.10269,77.23884,70.933716,85.575424,83.76734,83.06239,92.094154,96.77265,95.784805,86.62573,47.417377,35.77663,28.306816,31.17876,25.518196
14.043335,12.697605,13.418877,14.061493,17.441334,24.420866,45.984085,71.79006,66.76156,62.317886,61.592552,58.829983,59.34208,65.33696,86.0034,99.98564,119.96497,122.372536,94.09752,64.62965,44.53429,35.446114,28.54131,22.231686,15.808609,11.684372,13.92379,15.244183,17.00491,18.08067,40.720657,62.800034,60.39025,58.320568,63.932487,62.00811,64.51027,72.325294,83.41956,97.30751,112.89727,112.89382,87.82382,56.393375,42.086708,31.56626,24.85245,16.427021
19.21038,18.16166,17.822168,19.693134,20.946465,19.499355,24.773739,32.84051,38.50786,39.781994,43.2442,45.294838,45.774345,48.79953,46.49512,49.66847,53.678,52.80329,45.706997,39.696583,35.52037,29.408924,25.34003,22.063831,19.533636,16.827839,18.347166,18.652744,19.412926,17.959785,26.07623,34.785957,42.066338,42.476048,42.794285,42.924484,42.467415,39.998207,46.214035,45.58035,50.187187,51.079647,44.52578,36.18541,28.839289,24.376633,22.678993,17.592222
32.785355,20.338516,16.793198,6.6624603,5.5842133,35.733414,86.15295,141.56282,142.74245,80.042,76.04223,75.77727,71.0451,99.891464,140.2609,265.17267,535.0697,489.47778,236.4988,80.36891,44.377335,40.05641,56.084724,57.654366,51.416763,13.075821,21.508987,24.063904,15.345856,27.640015,129.82843,198.33215,203.81033,128.87683,86.370415,91.83134,114.879456,120.57452,165.9105,359.33502,634.658,638.3446,375.20355,123.95083,52.219276,28.743317,25.162308,20.123032
16.125618,15.4944,15.191673,10.992638,21.73381,29.97181,57.398937,131.4639,159.91968,118.14512,90.61022,76.42321,70.32435,71.64935,86.69233,138.1896,258.65558,225.0605,113.05844,45.25498,25.878746,19.843887,25.532516,22.167755,23.78463,14.604454,19.828423,25.865181,29.163483,25.479279,79.77542,157.0914,193.22078,152.78351,102.828835,102.12652,103.3604,90.12668,103.72881,185.23688,312.4994,295.62668,172.218,61.044506,36.860725,16.044258,10.037666,4.459778
23.691507,19.827755,17.434324,16.51123,20.74816,21.426529,22.93602,24.79044,28.922377,32.589638,38.466705,42.224064,40.325493,39.861797,43.333572,50.32774,54.072483,55.05609,51.03453,47.78093,42.62398,39.270058,35.408703,28.219902,24.714563,18.832851,16.354515,16.415619,17.29316,20.138268,22.307447,27.557283,30.44494,32.769276,37.336617,42.566074,40.056217,36.895214,44.707558,47.075775,52.27485,51.88407,50.93943,41.72081,37.772354,33.02013,30.71244,23.879875
57.479248,50.79471,24.056,9.637573,31.84079,-6.4131165,109.04657,295.60974,296.8392,269.6963,281.70013,380.59982,406.62964,437.1637,446.5569,416.90515,473.8263,432.6521,311.13055,236.49466,216.36584,179.21297,138.06192,83.10846,80.48892,33.96234,35.782013,36.471405,44.152832,37.8006,266.29462,431.16547,429.05875,327.54565,314.45947,422.1527,491.7121,443.64575,492.89337,533.01733,604.9873,553.7571,469.1603,276.2811,230.7521,190.05338,154.05385,88.66708
27.988556,21.831436,17.55706,14.431717,21.266037,40.71886,83.45801,141.30566,144.05551,131.92017,125.95937,124.80971,129.95576,133.08258,145.45972,180.1875,229.00162,233.14705,173.06927,108.12024,85.81754,68.31019,53.930668,41.31938,30.858597,26.469818,19.062492,21.10894,27.228722,37.488075,94.16986,151.76146,153.66193,134.50014,132.12686,133.63484,134.01184,132.14423,148.39636,186.83746,230.5964,230.58736,175.05899,100.41255,77.46674,55.864315,49.521564,32.511963
20.422478,15.598343,18.685242,16.686302,22.111816,70.098885,187.58496,274.27234,214.38374,127.84699,90.02989,94.96623,92.92127,88.9689,101.16786,104.297935,117.89382,111.106316,78.80709,56.115673,42.262962,34.88818,31.706505,26.9585,15.412643,19.700142,22.062809,22.44569,28.632587,74.12465,204.0095,298.98978,224.55388,126.473465,82.95437,89.71078,96.81599,94.640785,95.05463,110.36903,118.88263,115.371,78.99004,48.502174,39.782753,32.16386,35.60748,19.828873
14.53598,14.120934,13.533924,14.105221,15.992329,30.089512,56.097965,73.98177,72.45062,42.0509,25.908173,31.982037,30.805328,32.991085,34.575863,44.273834,64.3667,58.337837,50.895275,39.286545,27.455208,28.980103,24.263725,13.2788925,12.800903,14.707718,21.042423,18.746246,23.834763,45.704178,116.76309,141.96255,122.80762,78.67703,56.522274,53.34654,59.859108,58.79308,73.00787,86.29249,112.70018,105.020004,95.42366,56.392097,50.472862,35.641182,23.32249,11.030113
20.538736,15.385824,15.418146,14.163382,16.071777,26.175102,48.347294,77.82127,77.54385,57.99276,51.27272,53.126022,56.891727,58.230762,55.597893,58.15293,61.617447,70.691086,57.423656,39.812595,29.17404,25.071585,23.684553,20.543324,17.18876,16.54347,14.993427,13.205681,19.221107,25.548428,52.42121,78.57984,75.60133,58.366005,52.87339,55.2733,58.773354,57.68489,58.318024,62.05056,64.43595,67.976715,59.100002,37.904007,27.954287,21.348127,20.859007,17.103903
21.343262,16.617401,17.720058,12.908897,15.032894,18.607971,32.209946,61.46781,84.78577,90.546936,75.552414,64.20889,67.34101,71.3563,65.8873,69.19188,81.68037,81.52216,68.6754,49.038765,39.49476,38.945045,35.6555,24.729986,20.481737,15.719425,17.25637,14.429451,17.219742,17.299255,40.206482,69.29361,88.4926,100.24361,86.32774,71.80337,74.57849,69.20711,68.14769,74.28801,85.32783,83.253105,69.56655,43.779617,35.58963,36.308144,33.38714,24.726107
22.067413,18.697361,15.04134,18.21946,16.175514,22.188469,34.53019,45.072895,46.438198,44.616844,43.144127,42.54265,49.626995,49.593933,54.81755,68.69475,76.066666,73.26327,63.466553,49.85499,42.484764,40.247704,35.704426,31.572025,24.230522,21.373388,17.35034,18.200142,16.580889,16.979979,27.95642,42.062393,44.729897,44.722626,46.69138,50.785736,55.96337,58.580967,68.477646,78.368645,88.99916,80.44224,73.70462,52.14292,45.18168,36.881893,35.112907,28.744608
34.145466,30.5445,27.872183,20.706577,13.692775,16.830605,22.847103,35.07852,33.521435,29.615698,25.965755,28.527592,28.817446,30.065323,34.60906,39.145473,49.6026,50.3117,41.116272,32.850296,32.322273,39.060406,41.911125,38.7218,29.809885,28.264025,30.649054,24.156033,18.009533,16.964546,21.210026,29.938244,31.330694,26.900053,28.286903,30.159916,31.152481,31.898872,32.19294,38.916737,45.109383,50.238,38.73156,31.088634,31.963646,34.466652,38.64463,35.218197
33.002106,22.237244,16.910583,19.552032,32.88954,48.23375,74.02696,108.76999,125.38697,110.977005,123.322845,136.65063,151.9287,175.68887,244.2102,354.0084,470.54523,380.99966,238.75098,148.49011,122.51427,92.672066,77.3867,46.071793,46.297043,19.188751,16.948029,34.542725,35.073776,42.799545,116.79126,174.80771,196.75005,174.25095,176.40474,187.61748,206.21597,213.5765,318.13052,486.4123,621.0483,538.8636,372.94962,204.57344,153.62773,98.26633,56.685028,27.922653
20.316856,19.454426,13.160419,13.892643,15.504948,40.121395,71.818436,101.09436,106.14165,95.52005,99.89747,99.1549,105.82711,105.261665,109.10686,132.22467,153.35948,140.00061,104.4209,77.95559,65.39062,60.10924,47.80002,36.06544,31.485458,21.110062,13.404934,18.24765,21.760101,30.620094,71.13728,87.90545,93.49829,92.01571,92.5334,100.614395,107.58151,110.333115,126.58778,154.03336,168.22281,154.43834,114.135994,71.11394,53.82154,49.765087,43.48436,33.148785
